job_id,agency,#_of_positions,business_title,level,job_category,career_level,salary_range_from,salary_range_to,salary_frequency,preferred_skills,posting_date,post_until
701682,dept of healthmental hygiene,8,outreach specialist,01,health,entrylevel,58372.0,58372.0,annual,ability to perform research independently able to interact with bereaved family members in a compassionate manner able to work with minimal supervision excellent organizational skills and communication skills both written and oral detailed oriented ability to multitask a team player with strong interpersonal skills,2025-12-02,
726003,dept of environment protection,1,program analyst,00,engineering architecture planning,experienced nonmanager,79473.0,118334.0,annual,proficiency with microsoft office including word excel powerpoint outlook and teams proficiency with adobe acrobat and advanced pdf assembly working knowledge of computer programs such as gis r and power bi prior experience in or general knowledge of agriculture and forestry preferred but not required ability to operate computers and learn several different software packages for data collection and management ability to communicate effectively to peers superiors and external partners ability to effectively balance multiple simultaneous job tasks and priorities ability to reason through effective problem solving ability to gather and analyze data to identify issues trends and make recommendations for program improvements ability to stay abreast of latest technology science and best practices relating to watershed agricultural and forestry management a commitment to honesty data integrity and support for others strong analytical and communication skills good time management skills strong writing skills professional demeanor and interpersonal skills a motor vehicle driver license valid in the state of new york this license must be maintained for the duration of employment ability to travel throughout the 2000 square mile watershed utilizing a new york city vehicle,,2025-10-12
639403,department of transportation,1,bob engineer in charge,03,engineering architecture planning finance accounting procurement,experienced nonmanager,98470.0,133496.0,annual,experience in bridge projects or comparable heavy industry projects project management certification andor training or equivalent understanding andor knowledge of critical path method schedule cpm understanding of nyc procurement policy board ppb rules understanding of nyc comptrollers office directives 1 7 10 advanced proficiency in microsoft office excel access powerpoint and projects attention to details to manage and review contracts and agreements familiarity with city systems such as fms and passport etc drivers license valid in the state of new york this license must be maintained throughout employment in dot for this position,,
716670,department of transportation,1,project coordinator safety project evaluation ris,02,engineering architecture planning,experienced nonmanager,76262.0,110444.0,annual,preferred candidate will be proficient in microsoft word power point excel autocad and adobe creative suite knowledge of traffic calming urban design pedestrianoriented design complete streets and traffic engineering required excellent writing editing oral presentation and community outreach skills a must preference will be given to candidate who possesses a drivers license valid in the state of new york this license must be maintained throughout the duration of employment in this position,2025-11-06,
728292,office of the comptroller,1,senior procurement analyst central purchasing,03,finance accounting procurement,experienced nonmanager,80000.0,90000.0,annual,knowledge of nyc procurement rules highly preferred including use of fms and passport ability to independently work manage and prioritize multiple tasks and projects excellent interpersonal communication and organizational skills includes microsoft office suite proficiency strong organizational and time management skills,,2025-10-25
727597,dept of design construction,1,senior project manager,02,engineering architecture planning,experienced nonmanager,86749.0,99761.0,annual,candidates should have at least six years of experience working with complex design and construction project management schedule management and cost management candidates should have the ability to manage construction managers complete multiple multitrade projects on schedule possess a strong organizational computer verbal and written communication skills and must be attentive to details,2025-12-09,
735593,department of buildings,1,oathecb hearing attorney,01,legal affairs,experienced nonmanager,73476.0,84498.0,annual,demonstrated initiative resourcefulness and ability to work independently and as part of a team on multiple assignments with minimal supervision interest in nyc building code zoning resolution andor multiple dwelling law knowledge of microsoft office programs,2025-11-09,2025-09-30
706846,hradept of social services,1,operation supervisor,02,constituent services community programs communications intergovernmental affairs social services,experienced nonmanager,59715.0,68672.0,annual,ability to review and critically assess case actions and use evaluation techniques to implement corrective actions timely working knowledge of hrairea systems including wms hra viewer pos talx and nycway knowledge of microsoft word excel and powerpoint excellent oral and written communication skills,2025-12-03,
631118,dept of youth comm dev srvs,1,data specialist,00,constituent services community programs social services,experienced nonmanager,65775.0,99115.0,annual,must be highly proficient with computers with advanced skills in microsoft excel word and power point must possess exceptional oral and written communication organizational and analytical skills proven ability to meet tight timeframes professional telephone manner and honed diplomacy skills demonstrated experience developing managing andor monitoring programs and tracking outcomes is a plus,,
719336,dept of environment protection,1,assistant environmental engineer,00,green jobs engineering architecture planning,experienced nonmanager,66330.0,99528.0,annual,at the time of appointment to certain positions candidates may be required to possess a motor vehicle driver license valid in the state of new york if required employees must maintain this license for the duration of employment the most suitable candidate will possess the following skills ability to organize and prioritize to meet deadlines and coordinate multiple projects strong written and oral communication skills ability to use a computer to organize and analyze data ability to read and understand construction drawings knowledge of basic hydrology and hydraulic calculations experience using tr55 hec hydro cad or other hydrologyhydraulics software ability to work well with other staff and the public,,
709456,bronx district attorney,1,executive assistant investigation division,00,communications intergovernmental affairs legal affairs policy research analysis,experienced nonmanager,70022.0,70022.0,annual,a baccalaureate degree preferred and three 3 years of relevant administrative experience or an associates degree and five 5 years relevant administrative experience prior administrative support experience strong familiarity with new york city agencies community stakeholders and governmental functions excellent oral and written communication skills strong collaborative and planning skills proficient in microsoft office particularly word excel and outlook must have the ability to work in a fastpaced environment ability to communicate with all levels of staff effectively and professionally,2025-04-04,
733106,department of transportation,2,bobteam leader,00,engineering architecture planning,experienced nonmanager,62407.0,169806.0,annual,ability to perform inspections in all weather conditions which will include nights and weekends a strong background in autocad and ms office suite are required ability to drive city owned vehicle preference will be given to those with a motor vehicle drivers license valid in the state of new york which may be required for certain assignments and have no restriction for field work if required this license must be maintained for duration of appointment preference will be given to those who nys pe license with a civil engineering degree,2025-11-09,2025-11-10
721441,dept of environment protection,1,chief of staff to the chief financial officer and executive director of the water board,00,administration human resources finance accounting procurement,experienced nonmanager,115131.0,149000.0,annual,excellent organizational and communication skills both oral and written ability to distill complex financial or operational information discretion and judgment in handling sensitive information experience serving in a chief of staff strategic advisor or project management role for a senior leader in government finance or largescale operations familiarity with the structure processes and budgetingprocurement frameworks of new york city government and its oversight agencies ability to effectively analyze quantitative data and synthesize into decisionmaking memos dashboards and presentations for executive leadership and external stakeholders experience leading complex multistakeholder proficiency in microsoft office suite excel word powerpoint sharepoint and project tracking tools experience with financial or performance management platforms is a plus project management professional certified leansix sigma certified masters degree in public administration public policy business administration finance or a related field strongly preferred,,
695036,nyc employees retirement sys,1,project portfolio manager,m3,administration human resources technology data innovation policy research analysis,manager,81083.0,150000.0,annual,bachelors degree in business administration project management or related field minimum of 3 years of experience in project management with at least 1 year in a leadership role proven track record of successful project delivery in a complex organizational environment strong leadership collaboration and team management skills excellent communication and interpersonal skills ability to work effectively with internal and external stakeholders at all levels solid understanding of project management methodologies and best practices strong organizational and analytical skills ability to prioritize and manage multiple projects simultaneously knowledge of financial management and budgeting processes proficiency in microsoft office suite and project management tools ability to adapt quickly to changing priorities and deadlines strong problemsolving skills and attention to detail ability to work independently and as part of a team knowledge of government regulations and policies related to project management is a plus,,
716202,dept of design construction,2,junior engineer design,00,engineering architecture planning,experienced nonmanager,59747.0,68709.0,annual,please note the following preferred skills for this position 1outstanding verbal and written communication skills 2proficiency in microsoft office and autocad 3construction knowledge relevant to infrastructure work ie roadway sewer andor water main 4familiarity with nyc dot nys dot nyc dep specifications mutcd and aashto standards 5comprehensive understanding of the nyc infrastructure system and current engineering practices 6proficiency in primavera p6 scheduling and envision sustainability professional env sp credential preferred 7valid drivers license required 8personal vehicle optional,2025-10-06,
694732,technology innovation,1,deputy commissioner,m7,technology data innovation,executive,120122.0,270000.0,annual,we are looking for candidates who not only have the required experience and skills but can demonstrate a high level of professionalism and customer service if you are an it professional who combines high business acumen with technical expertise and team collaboration you are strongly encouraged to apply,,
724668,dept of environment protection,1,director of investigations and compliance,00,legal affairs policy research analysis,experienced nonmanager,106602.0,130000.0,annual,experience 710 years of progressively responsible experience in workplace investigations eeo compliance employee relations or other compliance or regulatory environment at least 3 years in a supervisory or management role demonstrate expertise in eeo laws and regulations experience managing complex investigations skills strong analytical investigative and reportwriting skills ability to handle sensitive and confidential information with discretion excellent interpersonal and communication skills skilled in conflict resolution and restorative practices ability to lead train and mentor personnel certifications preferred certified eeo investigator eg from the eeoc training institute cornell university ilr school shrmcpscp or other hrcompliance certifications,,
720037,admin trials and hearings,1,supervising special education hearing officer,m2,legal affairs,manager,160000.0,163595.0,annual,possess knowledge of and the ability to understand the provisions of federal and state law and regulations pertaining to idea and section 504 and legal interpretations of such law and regulations by federal and state courts demonstrated ability to manage hearing officers judges andor adjudicatory staff possess knowledge of and the ability to conduct hearings in accordance with appropriate standard legal practice and to render and write decisions in accordance with appropriate standard legal practice excellent oral and written communication skills,,
633602,admin for childrens svcs,1,event coordinator,00,social services,experienced nonmanager,59116.0,91768.0,annual,the preferred candidate should possess the following detail oriented selfstarter with previous experience supporting senior management staff excellent computer skills including the microsoft office suite outlook excel word visio powerpoint and teams virtual meeting platform excellent written and verbal communication excellent time management and organization skills strong critical thinking and problemsolving skills strong interpersonal skills and capable of cultivating productive work relationships familiarity with the following systems is a plus passport essnycaps sharepoint wits connections goals jjis promis ucms webcrims and ejustice,2025-09-09,2025-10-09
715946,admin trials and hearings,2,bounty unit processing clerk,00,constituent services community programs,entrylevel,62868.0,62868.0,annual,excellent writing interpersonal communication customer service and presentation skills ability to work independently and within groups strong computer skills including experience with word access outlook and excel history of volunteerism such as service in the americorps or peace corps is viewed favorably,,
720396,dept of environment protection,1,deputy director capital budget management office,00,finance accounting procurement,experienced nonmanager,106602.0,153362.0,annual,the selected candidate must have knowledge of ms office in a pc windowsbased environment including advanced knowledge of excel word access and powerpoint working knowledge of the citys financial management system fms 2 3 the ability to collect and analyze relevant data on spreadsheets effective communication and organization skills,,
720600,department of buildings,1,code development architect,m2,engineering architecture planning,experienced nonmanager,75443.0,133547.0,annual,candidates with experience in the requirements of the new york city construction codes international building code and other icc codes and the zoning resolution will be given priority consideration minimum 6 years of privatesector architectural experience in largescale residential commercial and institutional construction projects preferred demonstrable ability to apply the nyc construction codes to complex nyc buildings is preferred candidates with extensive experience in the requirements of the international building code international existing building code and the new york city construction codes will be given priority consideration candidates with extensive knowledge of and experience with the new york citys building plumbing fuel gas mechanical and energy conservation codes will be given priority consideration candidate that demonstrates extraordinarily keen attention to detail is preferred candidate that demonstrates excellent communication organization writing and analytical skills and the ability to write complex technical issues in a clear and concise manner sample of past writing may be requested candidate that demonstrates ability to work with large teams on diverse complex issues candidate that demonstrates exceptional interpersonal management skills including strategic planning communication prioritization delegation and negotiation candidate who possesses creative problem solving skills including through data analysis process improvement and professional and organizational development,,2025-09-28
706084,dept of design construction,1,junior project manager,00,engineering architecture planning,entrylevel,58003.0,66703.0,annual,candidate should possess excellent organizational verbal and written skills with the ability to multitask various projects proficiency in microsoft office is preferred,2025-07-03,
707467,bronx district attorney,1,data content supervisor,00,technology data innovation,experienced nonmanager,70022.0,79066.0,annual,excellent customer service skills the ability to organize information in a concise manner and strong attention to details preferred minimum of two years experience working with bxda case tracking application as well as working in a paperless environment ability to handle sensitive data must have the ability to work in a fastpaced environment ability to communicate with all levels of staff effectively and professionally prefer knowledge of the criminal justice system and criminal justice databases ability to multitask and meet deadlines,,
704827,police department,1,agency attorney level ii,02,legal affairs,experienced nonmanager,80387.0,120466.0,annual,admission to the nys bar and at least 4 years of relevant legal experience familiarity with the freedom of information law strong communication skills both oral and written as well as excellent analytical and interpersonal skills must also be proficient in excel word and adobe ability to multitask and handle a complex portfolio of legal issues organized detailoriented able to meet deadlines for timesensitive projects,,
708021,dept of youth comm dev srvs,1,deputy director of inschool youth workforce programs,00,constituent services community programs social services,experienced nonmanager,60889.0,94521.0,annual,1 minimum of 3 years of relevant experience with some in a managerial capacity 2 knowledge of the goals objectives structure and operations of dycd and youth workforce development programming 3 extensive knowledge of ms excel data management systems ms word and ms powerpoint and other software 4 knowledge of new york city contracting and procurement processes 5 ability to perform complex tasks and to prioritize multiple projects 6 excellent oral and written communication skills 7 demonstrated managerial and organizational skills 8 advanced analytical evaluative and objective critical thinking skills,,
716394,dept of design construction,1,facility mep assessor,01,engineering architecture planning,experienced nonmanager,78740.0,104267.0,annual,candidates should thoroughly understand building construction methods materials and systems especially older 19th and 20th century buildings expertise in the forensic diagnosis of deterioration distress and failure issues is highly desirable as well as an uptodate understanding of construction and material costs at least 3 years of prior relevant field inspection experience is required this position requires a person with the physical ability to conduct site visits including accessing stairs catwalks ladders rooftops and basements within multilevel buildings and maneuver through confined spaces the candidate must be able to communicate both verbally and in writing effectively a valid motor vehicle drivers license is required,2025-11-06,
713458,bronx district attorney,1,trial divisiontrial preparation assistant level ii,00,legal affairs,experienced nonmanager,53045.0,53045.0,annual,a baccalaureate degree preferred or a high school diploma with four 4 years of work experience in a law firm governmental agency civic or community organization a valid new york state drivers license with a minimum of one 1 years of driving experience is required and must be maintained for the duration of employment exceptional organizational skills and strong attention to detail excellent interpersonal oral and written communication skills proficient in microsoft office particularly word excel and outlook discretion and integrity to work on highly confidential investigations ability to work in a fastpaced environment familiarity with general court services and functions,2025-02-05,
697404,dept of healthmental hygiene,1,net developer,03,technology data innovation,experienced nonmanager,86196.0,99125.0,annual,preferred minimum 2 years of strong handson experience of application development in net strong knowledge and experience in cnet 4045 angular mvc5 adonet and web services strong knowledge and experience in of html5 css javascript jquery and bootstrap strong knowledge and experience developing in microsoft sql 2012r22016 environment experience translating business requirements to technical specifications and database designs must have strong database design experience experience and comfort providing accurate project and work effort estimates ability to work well in a team environment strong oral and written communication skills analytical mind with ability to think outside the box proven ability to keep up to date on latest technology trends,2025-02-06,2025-09-30
702234,hradept of social services,1,deputy director,01,administration human resources social services,experienced nonmanager,82194.0,94523.0,annual,well organized knowledge of cash assistance processes superior leadershipsupervisory skills ability to work well in a fastpaced deadline driven environment,2025-12-02,
727330,dept of environment protection,1,reasonable accommodation ra coordinator dsf,00,policy research analysis,experienced nonmanager,79473.0,118334.0,annual,strong organizational and administrative skills including proficiency in microsoft word and excel and case management databases excellent interpersonal and communication skills for engaging in the cooperative dialogue with employees or other clients and stakeholders ability to handle confidential and sensitive information with discretion and professionalism experience working in government or public sector employee support department a plus experience in handling reasonable accommodation requests eeo or workplace compliance issues andor related administrative functions knowledge of ada title vii the nyc human rights law eeoc regulations and the eeop prior experience managing a moderate to heavy workload or working in a highintensity environment proficiency in microsoft project,,
721128,business integrity commission,3,intelligence analyst,00,public safety inspections enforcement,entrylevel,50000.0,50000.0,annual,excellent organization time management communication writing and analytical skills ability to quickly learn and use proprietary applications and various computer systems must be selfmotivated and detail oriented ability to multitask and work in a collaborative environment ability to interact and communicate with all levels of staff law enforcement representatives and applicants proficient in microsoft office suite experience with salesforce a plus knowledge of the criminal justice system interest in studying organized crime and other areas of corruption bachelors degree preferred,,2025-09-23
715119,dept of environment protection,1,trout in the classroom tic program coordinator,01,green jobs communications intergovernmental affairs,experienced nonmanager,72190.0,79410.0,annual,strong written and oral communication and interpersonal skills excellent public speaking organizational and planning skills ability to perform scientific and applied research analysis ability to work independently and in a team environment with a positive attitude demonstrated creativity and resourcefulness ability to work in a fastpaced environment and simultaneously handle multiple projects experience with education programs in formal and nontraditional settings complete fluency in microsoft office suite of applications,,
697538,human rights commission,1,supervising attorneyemployment,m1,legal affairs,manager,120000.0,125000.0,annual,at least four years of litigation experience in antidiscrimination law employment law or other civil rightsrelated areas demonstrated experience in supervising and mentoring a team of attorneys and nonattorney staff organizational ability to manage multiple cases and projects simultaneously experience conducting discovery reviewing documents and taking deposition or trial testimony strong relationships with organizations and groups serving diverse communities in the city and five years experience working with some of the following people and communities lowincome tenants recipients of public assistance immigrants people of color people with limited english proficiency people living with hivaids lesbian gay bisexualtransgender exceptional organization skills and attention to detail strong oral and communication skills strong people skills and leadership skills experience working as part of a team and ability to work collaboratively ability to engage with diverse members of the public in a culturally competent manner familiarity with the nychrl fluency in a language other than english preferably one common in new york city,2025-10-01,
721445,dept of environment protection,1,chief of staff to the chief financial officer and executive director of the water board,m1,administration human resources finance accounting procurement,manager,68213.0,149000.0,annual,excellent organizational and communication skills both oral and written ability to distill complex financial or operational information discretion and judgment in handling sensitive information experience serving in a chief of staff strategic advisor or project management role for a senior leader in government finance or largescale operations familiarity with the structure processes and budgetingprocurement frameworks of new york city government and its oversight agencies ability to effectively analyze quantitative data and synthesize into decisionmaking memos dashboards and presentations for executive leadership and external stakeholders experience leading complex multistakeholder proficiency in microsoft office suite excel word powerpoint sharepoint and project tracking tools experience with financial or performance management platforms is a plus project management professional certified leansix sigma certified masters degree in public administration public policy business administration finance or a related field strongly preferred,,
710979,dept of design construction,1,design engineer pmseqi,00,engineering architecture planning,experienced nonmanager,64242.0,73878.0,annual,please note the following preferred skills for this position 1outstanding verbal and written communication skills 2proficiency in microsoft office and autocad 3construction knowledge relevant to infrastructure projects sewers water mains roadways 4familiarity with nyc dot nys dot nyc dep specifications mutcd and aashto standards 5comprehensive understanding of the nyc infrastructure system and current engineering practices 6proficiency in primavera p6 scheduling and envision sustainability professional env sp credential preferred 7valid drivers license required 8personal vehicle optional,,
733816,department of correction,1,academy instructor pt,00,administration human resources,experienced nonmanager,34.4105,53.4171,hourly,microsoft office suite powerpoint word excel outlook etc proficiency experience in a highpaced environment with the ability to manage information and distribute appropriately ability to establish positive working relationships with multiple units and different levels of staff excellent writing communication interpersonal analytical research problemsolving and organizational skills the candidate must be wellorganized proactive resourceful flexible and able to communicate with staff at all levels in a fast paced environment meet deadlines and perform with a high level of professionalism,2025-08-09,2025-09-29
720997,nyc housing authority,1,agency attorney 01,01,legal affairs,experienced nonmanager,84498.0,95000.0,annual,strong legal analysis writing and research skills strong interpersonal skills ability to define and address factual and legal issues in a clear and concise fashion in writing and orally ability to work quickly and efficiently under pressure familiarity with housing laws and regulations particularly public housing section 8 and other affordable housing familiarity with multifamily housing management building systems maintenance and construction law familiarity with privacy and confidentiality law and regulations familiarity with environmental law and regulations administrative law policy or legislative background or experience ability to devise creative solutions to accomplish agency objectives,2025-04-09,2025-11-03
642274,dept of youth comm dev srvs,1,associate contract specialist,00,finance accounting procurement,experienced nonmanager,67748.0,102088.0,annual,strong proficiency in excel and word required experience in contracts preferred strong organizational analytical proofreading and writing skills strong communication skills and the ability to converse professionally with executive programmatic and administrative staff of an organization ability to balance competing priorities complex situations and tight deadlines maintain an enthusiastic work ethic in addition to being able to work well with others in a diverse team environment familiar with and knowledge of new york citys procurement policy board rules citywide procurement systems such as fms and passport,2025-07-04,
736002,department of transportation,1,bob civil engineering intern,00,engineering architecture planning,experienced nonmanager,59747.0,72352.0,annual,ability to communicate effectively in verbal and written form possession of a motor vehicle drivers license valid in the state of new york if required this license must be maintained for the duration of employment in this position knowledge of autocad,,2025-09-26
722827,nyc housing authority,1,community planner,00,policy research analysis,experienced nonmanager,62868.0,97593.0,annual,thorough knowledge of new york city government and housing issues experience with communitybased planning and neighborhood development issues knowledge of zoning land use planning and regulatory requirements successful experience working with civic associations and neighborhood groups experience conducting studies writing reports and facilitating meetings with community and interagency partners ability to work independently take initiative and collaborate effectively with others excellent research analytical writing and public speaking skills exceptional interpersonal and communications abilities demonstrated ability to meet deadlines and manage multiple projects in a timely manner experience with gis adobe creative suite and microsoft office applications including excel and powerpoint required,2025-11-09,2025-11-10
681929,dept of design construction,4,design engineer,00,engineering architecture planning,experienced nonmanager,64242.0,73878.0,annual,candidates with exceptional verbal and written communication skills proficiency in microsoft office applications and design experience in infrastructure projects such as sewers water mains and roadworks will be given preference familiarity with nycdot nysdot and nycdep specifications and standards mutcd aashto as well as a comprehensive understanding of the nyc street infrastructure system and contemporary engineering practices and standards is also required,,
645891,dept of environment protection,2,assistant civil engineer project manager,00,engineering architecture planning,experienced nonmanager,64242.0,73878.0,annual,the ideal candidate will have the following preferred skills for this position 1 strong proficiency in microsoft office word excel powerpoint 2 experience with gis infoworks icm autocad is preferred but not required 3 strong interpersonal written and verbal communication skills 4 detailoriented with the ability to ensure accuracy in project documents 5 ability to multitask and manage several projects simultaneously,,
717023,dept of design construction,1,director technical,m2,engineering architecture planning,experienced nonmanager,75443.0,153211.0,annual,candidates should have at least ten years of experience managing complex design and construction projects including schedule risk and cost management experience candidates should possess excellent leadership management and organizational skills candidates should possess strong verbal and written communication skills and demonstrate ability to work in a team setting candidates should demonstrate an ability to balance multiple priorities and perform tasks across multiple projects at various stages of development and implementation proficiency in ms office is preferred and familiarity with bluebeam is preferred,,
640878,dept of environment protection,1,clerical associate iv,04,administration human resources,entrylevel,43728.0,68645.0,annual,ability to perform clerical functions efficiently and accurately excellent organizational skills basic proficiency in microsoft suite of programs including excel and outlook the position requires close attention to detail and organization skills and strong computer skills to ensure all tasks are completed in a timely manner excellent oral and written communication skills are mandatory,,
693291,dept of design construction,1,senior project manager,02,engineering architecture planning,experienced nonmanager,84018.0,96621.0,annual,the candidates should have the ability to manage complete multiple multitrade projects on schedule possess strong computer organizational verbal and written communication skills detailorientation is required familiarity with securing approvals and signoff from regulatory agencies such as dob and fdny and multiple project delivery methodologies is preferred,,
696097,nyc employees retirement sys,1,deputy director,m5,administration human resources,manager,130000.0,145000.0,annual,you are a strong fit for this role if you meet the required experience and have knowledge of nycers is an innovative and creative thinker possess strong decisionmaking skills combined with the ability to optimize the use of all available resources and deliver highquality results on multiple priorities that impact the business operations a flexible team player that can lead effectively as well as provide support to others ability to writeedit written communication ability to do detailed work and strategic level thinking ability to review data create and present detailed reports on processes as needed have an understanding of reporting requirements and forecasting have excellent written verbal and interpersonal skills ability to work well in cross functional teams have excellent planning organizational and time management skills,2025-03-01,
721740,dept of design construction,1,cadd technician,00,engineering architecture planning,experienced nonmanager,59747.0,68709.0,annual,candidates must be proficient in all aspects of cadd and have the ability to read and understand as built andor record information from various utility sources strong analytical verbal written multitasking and computer skills are preferred working knowledge of civil 3d is a plus,2025-05-08,
689249,department of transportation,1,bob manager of design,01,engineering architecture planning,experienced nonmanager,76262.0,110444.0,annual,skill in analyzing and evaluating complex and highly technical data reports calculations and design plans related to bridge and highway projects skill in communicating verbally and dealing effectively with consultants utilities and individuals representing the agencies or organizations ability to supervise a staff of engineers in the planning organizing coordination and control of designbuild projects and emergency contracts ability to write clear and effective reports letters memos and correspondence familiarity and experience working in the designbuild environment within transportation ability to work under pressure and meet restrictive deadlines ability to improvise and develop innovative solutions for unusual conditions arising in the field for designbuild projects emergency contracts and other specialty projects,,
692898,dept of design construction,1,senior project manager,02,engineering architecture planning,experienced nonmanager,76262.0,94146.0,annual,candidate should possess the ability to work collaboratively with others and perform detailed work under time sensitive deadlines prior experience with contract management and land surveying strong analytical verbal written and computer skills are required,,
720103,department of transportation,1,program coordinator,01,engineering architecture planning,experienced nonmanager,66330.0,99528.0,annual,experience supporting the planning or oversight of a community based project in a major metropolitan area desired strong preference for candidates possessing great attention to detail experience or demonstrated interest in transportation planning and policy bike share andor cycling ability to work collaboratively and inclusively and effectively communicate with all stakeholders,,
729464,dept of environment protection,1,section chief of scada development planning,00,technology data innovation,manager,75000.0,140000.0,annual,scada architecture deep knowledge of scada protocols integration and infrastructure planning ic engineering experience standardizing and developing instrumentation and controls cybersecurity understanding of ics security disaster recovery and relevant standards eg nist isaiec project management ability to manage crossfunctional teams and strategic scada initiatives devops sdlc familiarity with version control testing and secure development practices microsoft technologies experience with windows server sql server ad and azure environments asset config management proficiency with maximo infor eam or similar systems automation logic experience developing and troubleshooting plcs hmis and rtus data analytics ability to leverage scada data for operational performance and insights documentation strong technical writing and standard development skills additional requirements a valid new york state drivers license is required and must be maintained for the duration of your employment,,
702275,dept of design construction,1,college aide,02,technology data innovation,student,18.54,18.54,hourly,preference will be given to candidates who have knowledge of mssql powerbi or other reporting tools office 365 good written and verbal communication skills,,
733811,dept of healthmental hygiene,1,administrative support assisted outpatient treatment,04,health,experienced nonmanager,46503.0,53479.0,annual,ability to use microsoft windows software word excel visio access and powerpoint knowledge of community mental health resources cursory knowledge of mental health terminology and diagnosis good interpersonal and communication skills ability to interface with service providers from all sectors of the service system and strong organizational skills,2025-10-09,2026-09-10
721425,office of criminal justice,1,intergovernmental affairs director,m1,communications intergovernmental affairs,manager,68213.0,130000.0,annual,attention to detail and deadlines experience managing people andor projects experience building relationships across different organizations experience in public speaking andor speechwriting experience related to criminal justice legal andor regulatory issues an advanced degree from an accredited educational institution or comparable professional experience,,
637706,department of transportation,6,assistant civil engineer design and construction,00,engineering architecture planning,experienced nonmanager,62370.0,93587.0,annual,new york state drivers license autocad and a familiarity with aashto mutcd nyc street design manual and nacto publications knowledge of innovative street design techniques and developing plans that improve safety transit walking and bicycling is desirable,2024-07-06,
715785,dept of healthmental hygiene,1,assistant audit manager,00,finance accounting procurement health,experienced nonmanager,95051.0,110000.0,annual,57 years of internal audit experience andor 35 years of public accounting experience preferable highly organized motivated and selfdirected professional excellent oral written and communication skills ability to work independently when given specific instructions excellent interpersonal and relationship building skills ability to adapt to change quickly and follow directions capable of handling multiple projects at the same time and meet deadlines demonstrate flexibility in responding to changes in assignments and job responsibilities microsoft excel advanced knowledge,,2025-09-25
708603,nyc housing authority,1,housing assistant ha,00,administration human resources,experienced nonmanager,42723.0,69243.0,annual,ability to travel to locations throughout the bronx excellent written verbal communication and customer service skills strong analytical abilities and strong interpersonal skills knowledgeable in nychas computer systems particularly in siebel and as400 proficiency in microsoft office products word powerpoint access outlook and excel ability to monitor caseload and work independently to collect and analyze data understanding of nycha and departmental policies and procedures federal state and local housing and disability discrimination laws and overall operational structure understanding of regulations around section 8 subsidies is a plus,2025-12-09,2025-11-11
713044,bronx district attorney,1,administrative director of operations,03,administration human resources,manager,125715.0,125715.0,annual,at least two years of supervisory experience in the operations field a valid new york state drivers license and a minimum of two years of driving experience are required license must be maintained for the duration of employment high data entry skills experience in project management and logistics candidates must be highly skilled in standard operating systems and software windows microsoft office excel word and powerpoint must be detailoriented with superior organizational analytical writing and communication skills ability to utilize strong communication skills to effectively communicate with all levels of the agency ability to resolve conflicts and multitask strong attention to detail deadlines confidentiality and organization strong project management skills in a teamoriented environment,,2025-10-28
729194,hradept of social services,1,executive director rerentals,00,green jobs social services,manager,72876.0,140700.0,annual,two years of relevant experience in communitybased outreach or organizing public relations advocacy and activism or other cause work related to genderbased and family violence including intimate partner violence sexual assault trafficking elder abuse and stalking experience andor interest in working with vulnerable communities diverse constituencies and clients of different ethnic and socioeconomic backgrounds experience andor interest in working with both small and large organizations andor city agencies strong ability to build and maintain relationships and networks strong analysis tracking information gathering and reporting skills demonstrated ability to plan direct coordinate and manage projects initiatives or events in community strong interpersonal and communication skills high comfort level public speaking in various settings fluent in spanish or another language preferred strong facility with microsoft office suite knowledge of spss and access preferred,,
723588,department of sanitation,1,environmental engineering associate,00,engineering architecture planning,entrylevel,59747.0,72352.0,annual,excellent verbal and written communication skills valid in the state of new york motor vehicle license and registration that is to be maintained for the duration of employment interest and knowledge of environmental and solid waste management facility design and construction knowledge of auto cad microsoft word excel and powerpoint only candidates who have taken the environmental engineer intern exam 6118 or in a similar civil service title will be considered for an interview,2025-04-08,
